frame,time(s),R knee (deg)
6878,28.65833333,143.045
6879,28.6625,143.045
6880,28.66666667,142.959
6881,28.67083333,142.779
6882,28.675,142.102
6883,28.67916667,142.833
6884,28.68333333,142.653
6885,28.6875,142.653
6886,28.69166667,142.748
6887,28.69583333,142.387
6888,28.7,142.567
6889,28.70416667,142.567
6890,28.70833333,142.567
6891,28.7125,142.387
6892,28.71666667,142.121
6893,28.72083333,142.301
6894,28.725,142.322
6895,28.72916667,142.301
6896,28.73333333,142.055
6897,28.7375,142.055
6898,28.74166667,142.055
6899,28.74583333,142.055
6900,28.75,142.055
6901,28.75416667,142.055
6902,28.75833333,142.055
6903,28.7625,142.055
6904,28.76666667,141.787
6905,28.77083333,141.932
6906,28.775,141.932
6907,28.77916667,141.932
6908,28.78333333,141.913
6909,28.7875,141.787
6910,28.79166667,141.932
6911,28.79583333,141.665
6912,28.8,141.932
6913,28.80416667,141.665
6914,28.80833333,141.52
6915,28.8125,141.932
6916,28.81666667,141.787
6917,28.82083333,141.932
6918,28.825,141.932
6919,28.82916667,141.932
6920,28.83333333,141.769
6921,28.8375,141.787
6922,28.84166667,142.076
6923,28.84583333,141.502
6924,28.85,141.932
6925,28.85416667,141.951
6926,28.85833333,142.198
6927,28.8625,141.769
6928,28.86666667,141.932
6929,28.87083333,142.198
6930,28.875,142.198
6931,28.87916667,142.198
6932,28.88333333,141.932
6933,28.8875,142.113
6934,28.89166667,142.379
6935,28.89583333,141.932
6936,28.9,142.379
6937,28.90416667,142.379
6938,28.90833333,142.198
6939,28.9125,142.198
6940,28.91666667,142.379
6941,28.92083333,142.379
6942,28.925,142.198
6943,28.92916667,142.464
6944,28.93333333,142.379
6945,28.9375,142.645
6946,28.94166667,142.464
6947,28.94583333,142.464
6948,28.95,142.198
6949,28.95416667,142.464
6950,28.95833333,142.645
6951,28.9625,142.464
6952,28.96666667,142.464
6953,28.97083333,142.198
6954,28.975,142.341
6955,28.97916667,142.464
6956,28.98333333,142.464
6957,28.9875,142.464
6958,28.99166667,142.198
6959,28.99583333,142.198
6960,29,142.198
6961,29.00416667,142.198
6962,29.00833333,142.198
6963,29.0125,142.198
6964,29.01666667,142.464
6965,29.02083333,142.198
6966,29.025,141.422
6967,29.02916667,141.932
6968,29.03333333,141.932
6969,29.0375,141.932
6970,29.04166667,141.665
6971,29.04583333,141.665
6972,29.05,141.665
6973,29.05416667,141.399
6974,29.05833333,141.495
6975,29.0625,141.219
6976,29.06666667,141.228
6977,29.07083333,140.952
6978,29.075,140.685
6979,29.07916667,140.685
6980,29.08333333,140.865
6981,29.0875,140.418
6982,29.09166667,140.418
6983,29.09583333,140.151
6984,29.1,139.883
6985,29.10416667,139.796
6986,29.10833333,139.551
6987,29.1125,139.349
6988,29.11666667,139.17
6989,29.12083333,138.902
6990,29.125,138.635
6991,29.12916667,138.367
6992,29.13333333,138.189
6993,29.1375,138.363
6994,29.14166667,138.097
6995,29.14583333,137.83
6996,29.15,137.222
6997,29.15416667,137.132
6998,29.15833333,136.865
6999,29.1625,136.587
7000,29.16666667,135.799
7001,29.17083333,135.531
7002,29.175,135.439
7003,29.17916667,135.172
7004,29.18333333,135.172
7005,29.1875,134.904
7006,29.19166667,134.637
7007,29.19583333,134.103
7008,29.2,133.752
7009,29.20416667,133.485
7010,29.20833333,133.218
7011,29.2125,132.969
7012,29.21666667,132.354
7013,29.22083333,132.254
7014,29.225,131.822
7015,29.22916667,131.456
7016,29.23333333,130.943
7017,29.2375,130.678
7018,29.24166667,130.147
7019,29.24583333,130.049
7020,29.25,129.421
7021,29.25416667,129.156
7022,29.25833333,128.723
7023,29.2625,128.491
7024,29.26666667,128.133
7025,29.27083333,127.527
7026,29.275,127.002
7027,29.27916667,126.795
7028,29.28333333,126.27
7029,29.2875,126.008
7030,29.29166667,125.27
7031,29.29583333,124.931
7032,29.3,124.455
7033,29.30416667,124.146
7034,29.30833333,123.885
7035,29.3125,123.195
7036,29.31666667,122.768
7037,29.32083333,122.121
7038,29.325,121.602
7039,29.32916667,121.344
7040,29.33333333,121.086
7041,29.3375,120.339
7042,29.34166667,119.916
7043,29.34583333,119.589
7044,29.35,118.838
7045,29.35416667,118.394
7046,29.35833333,118.139
7047,29.3625,117.642
7048,29.36666667,117.135
7049,29.37083333,116.559
7050,29.375,115.631
7051,29.37916667,115.471
7052,29.38333333,114.967
7053,29.3875,114.211
7054,29.39166667,113.802
7055,29.39583333,113.135
7056,29.4,112.885
7057,29.40416667,112.388
7058,29.40833333,111.896
7059,29.4125,111.648
7060,29.41666667,111.091
7061,29.42083333,110.33
7062,29.425,110.085
7063,29.42916667,109.662
7064,29.43333333,109.016
7065,29.4375,108.199
7066,29.44166667,107.858
7067,29.44583333,107.716
7068,29.45,111.591
7069,29.45416667,106.235
7070,29.45833333,105.711
7071,29.4625,105.472
7072,29.46666667,104.651
7073,29.47083333,104.176
7074,29.475,103.684
7075,29.47916667,102.919
7076,29.48333333,102.774
7077,29.4875,102.517
7078,29.49166667,101.63
7079,29.49583333,101.166
7080,29.5,100.349
7081,29.50416667,99.865
7082,29.50833333,99.584
7083,29.5125,99.214
7084,29.51666667,98.265
7085,29.52083333,98.038
7086,29.525,97.222
7087,29.52916667,96.772
7088,29.53333333,96.233
7089,29.5375,95.743
7090,29.54166667,95.384
7091,29.54583333,94.975
7092,29.55,94.299
7093,29.55416667,93.86
7094,29.55833333,93.181
7095,29.5625,92.559
7096,29.56666667,92.291
7097,29.57083333,91.199
7098,29.575,91.08
7099,29.57916667,90.32
7100,29.58333333,89.772
7101,29.5875,89.56
7102,29.59166667,88.949
7103,29.59583333,88.19
7104,29.6,87.724
7105,29.60416667,86.964
7106,29.60833333,86.825
7107,29.6125,86.275
7108,29.61666667,85.284
7109,29.62083333,85.029
7110,29.625,84.479
7111,29.62916667,83.57
7112,29.63333333,83.33
7113,29.6375,82.773
7114,29.64166667,82.419
7115,29.64583333,81.629
7116,29.65,81.471
7117,29.65416667,80.799
7118,29.65833333,79.853
7119,29.6625,79.26
7120,29.66666667,78.876
7121,29.67083333,78.153
7122,29.675,78.095
7123,29.67916667,77.013
7124,29.68333333,76.826
7125,29.6875,76.269
7126,29.69166667,75.491
7127,29.69583333,75.307
7128,29.7,74.751
7129,29.70416667,73.811
7130,29.70833333,73.253
7131,29.7125,72.588
7132,29.71666667,72.232
7133,29.72083333,71.95
7134,29.725,71.393
7135,29.72916667,70.731
7136,29.73333333,70.558
7137,29.7375,69.888
7138,29.74166667,68.954
7139,29.74583333,68.395
7140,29.75,67.735
7141,29.75416667,67.176
7142,29.75833333,67.01
7143,29.7625,66.365
7144,29.76666667,66.176
7145,29.77083333,65.618
7146,29.775,64.899
7147,29.77916667,64.201
7148,29.78333333,63.484
7149,29.7875,62.642
7150,29.79166667,62.146
7151,29.79583333,61.991
7152,29.8,61.848
7153,29.80416667,61.265
7154,29.80833333,60.797
7155,29.8125,59.943
7156,29.81666667,59.385
7157,29.82083333,59.236
7158,29.825,58.68
7159,29.82916667,58.185
7160,29.83333333,57.628
7161,29.8375,57.281
7162,29.84166667,56.936
7163,29.84583333,56.38
7164,29.85,55.596
7165,29.85416667,55.456
7166,29.85833333,54.69
7167,29.8625,54.273
7168,29.86666667,53.929
7169,29.87083333,53.373
7170,29.875,52.451
7171,29.87916667,52.451
7172,29.88333333,51.77
7173,29.8875,51.272
7174,29.89166667,51.142
7175,29.89583333,50.531
7176,29.9,49.743
7177,29.90416667,49.616
7178,29.90833333,48.853
7179,29.9125,48.302
7180,29.91666667,48.18
7181,29.92083333,47.658
7182,29.925,47.537
7183,29.92916667,47.203
7184,29.93333333,46.654
7185,29.9375,46.322
7186,29.94166667,45.889
7187,29.94583333,45.341
7188,29.95,45.124
7189,29.95416667,44.359
7190,29.95833333,44.247
7191,29.9625,43.679
7192,29.96666667,42.915
7193,29.97083333,42.915
7194,29.975,42.37
7195,29.97916667,42.264
7196,29.98333333,41.825
7197,29.9875,41.825
7198,29.99166667,41.282
7199,29.99583333,40.959
7200,30,40.418
7201,30.00416667,39.758
7202,30.00833333,39.758
7203,30.0125,38.936
7204,30.01666667,38.959
7205,30.02083333,38.419
7206,30.025,38.419
7207,30.02916667,37.753
7208,30.03333333,37.659
7209,30.0375,37.436
7210,30.04166667,37.121
7211,30.04583333,36.972
7212,30.05,36.527
7213,30.05416667,36.527
7214,30.05833333,35.858
7215,30.0625,35.547
7216,30.06666667,35.101
7217,30.07083333,35.125
7218,30.075,35.125
7219,30.07916667,34.142
7220,30.08333333,34.142
7221,30.0875,33.638
7222,30.09166667,33.609
7223,30.09583333,32.88
7224,30.1,32.799
7225,30.10416667,32.852
7226,30.10833333,32.627
7227,30.1125,32.495
7228,30.11666667,32.045
7229,30.12083333,31.819
7230,30.125,31.516
7231,30.12916667,31.29
7232,30.13333333,31.115
7233,30.1375,30.815
7234,30.14166667,30.084
7235,30.14583333,29.678
7236,30.15,29.558
7237,30.15416667,29.103
7238,30.15833333,29.032
7239,30.1625,28.398
7240,30.16666667,28.351
7241,30.17083333,28.103
7242,30.175,28.103
7243,30.17916667,27.646
7244,30.18333333,27.418
7245,30.1875,27.353
7246,30.19166667,26.896
7247,30.19583333,26.374
7248,30.2,26.35
7249,30.20416667,26.374
7250,30.20833333,25.685
7251,30.2125,25.664
7252,30.21666667,25.623
7253,30.22083333,25.165
7254,30.225,24.915
7255,30.22916667,24.419
7256,30.23333333,24.419
7257,30.2375,23.959
7258,30.24166667,23.959
7259,30.24583333,23.959
7260,30.25,23.731
7261,30.25416667,23.731
7262,30.25833333,23.731
7263,30.2625,23.214
7264,30.26666667,23.214
7265,30.27083333,23.214
7266,30.275,22.753
7267,30.27916667,22.753
7268,30.28333333,22.753
7269,30.2875,22.059
7270,30.29166667,21.825
7271,30.29583333,22.059
7272,30.3,21.596
7273,30.30416667,21.596
7274,30.30833333,21.543
7275,30.3125,21.081
7276,30.31666667,21.081
7277,30.32083333,21.081
7278,30.325,20.847
7279,30.32916667,20.847
7280,30.33333333,20.866
7281,30.3375,21.115
7282,30.34166667,20.585
7283,30.34583333,20.585
7284,30.35,20.814
7285,30.35416667,20.814
7286,30.35833333,20.814
7287,30.3625,20.814
7288,30.36666667,20.814
7289,30.37083333,20.828
7290,30.375,20.833
7291,30.37916667,20.618
7292,30.38333333,20.618
7293,30.3875,20.618
7294,30.39166667,20.383
7295,30.39583333,20.383
7296,30.4,20.613
7297,30.40416667,20.613
7298,30.40833333,20.613
7299,30.4125,20.613
7300,30.41666667,20.613
7301,30.42083333,20.613
7302,30.425,20.613
7303,30.42916667,20.613
7304,30.43333333,20.613
7305,30.4375,20.613
7306,30.44166667,20.613
7307,30.44583333,20.613
7308,30.45,20.841
7309,30.45416667,20.841
7310,30.45833333,20.841
7311,30.4625,20.894
7312,30.46666667,20.841
7313,30.47083333,20.841
7314,30.475,20.841
7315,30.47916667,21.07
7316,30.48333333,20.607
7317,30.4875,20.607
7318,30.49166667,20.607
7319,30.49583333,20.835
7320,30.5,20.835
7321,30.50416667,20.425
7322,30.50833333,20.425
7323,30.5125,20.425
7324,30.51666667,20.654
7325,30.52083333,20.889
7326,30.525,20.889
7327,30.52916667,20.19
7328,30.53333333,20.419
7329,30.5375,20.419
7330,30.54166667,20.419
7331,30.54583333,20.419
7332,30.55,20.883
7333,30.55416667,20.419
7334,30.55833333,20.419
7335,30.5625,20.419
7336,30.56666667,20.648
7337,30.57083333,20.648
7338,30.575,20.184
7339,30.57916667,20.413
7340,30.58333333,20.413
7341,30.5875,20.413
7342,30.59166667,20.413
7343,30.59583333,20.413
7344,30.6,20.641
7345,30.60416667,20.641
7346,30.60833333,20.876
7347,30.6125,20.818
7348,30.61666667,20.818
7349,30.62083333,20.585
7350,30.625,20.821
7351,30.62916667,20.586
7352,30.63333333,20.586
7353,30.6375,20.585
7354,30.64166667,20.585
7355,30.64583333,20.585
7356,30.65,20.641
7357,30.65416667,20.462
7358,30.65833333,20.462
7359,30.6625,20.406
7360,30.66666667,20.406
7361,30.67083333,20.406
7362,30.675,20.406
7363,30.67916667,20.406
7364,30.68333333,20.406
7365,30.6875,20.406
7366,30.69166667,20.869
7367,30.69583333,20.634
7368,30.7,20.898
7369,30.70416667,20.691
7370,30.70833333,20.691
7371,30.7125,20.691
7372,30.71666667,20.634
7373,30.72083333,20.691
7374,30.725,20.691
7375,30.72916667,20.691
7376,30.73333333,20.634
7377,30.7375,20.634
7378,30.74166667,20.663
7379,30.74583333,20.634
7380,30.75,20.634
7381,30.75416667,20.634
7382,30.75833333,20.634
7383,30.7625,20.634
7384,30.76666667,20.634
7385,30.77083333,20.634
7386,30.775,20.634
7387,30.77916667,20.634
7388,30.78333333,20.691
7389,30.7875,20.691
7390,30.79166667,20.691
7391,30.79583333,20.661
7392,30.8,20.636
7393,30.80416667,20.634
7394,30.80833333,20.634
7395,30.8125,20.634
7396,30.81666667,20.634
7397,30.82083333,20.634
7398,30.825,20.634
7399,30.82916667,20.861
7400,30.83333333,20.919
7401,30.8375,20.861
7402,30.84166667,20.919
7403,30.84583333,20.919
7404,30.85,20.919
7405,30.85416667,20.919
7406,30.85833333,20.919
7407,30.8625,20.919
7408,30.86666667,20.919
7409,30.87083333,20.861
7410,30.875,20.919
7411,30.87916667,20.919
7412,30.88333333,20.861
7413,30.8875,20.919
7414,30.89166667,21.088
7415,30.89583333,21.088
7416,30.9,21.088
7417,30.90416667,21.088
7418,30.90833333,21.147
7419,30.9125,21.088
7420,30.91666667,21.088
7421,30.92083333,21.119
7422,30.925,21.088
7423,30.92916667,21.354
7424,30.93333333,21.119
7425,30.9375,20.626
7426,30.94166667,20.657
7427,30.94583333,20.626
7428,30.95,20.683
7429,30.95416667,20.626
7430,30.95833333,20.683
7431,30.9625,20.683
7432,30.96666667,20.626
7433,30.97083333,20.683
7434,30.975,21.088
7435,30.97916667,20.683
7436,30.98333333,20.683
7437,30.9875,20.683
7438,30.99166667,20.683
7439,30.99583333,20.683
7440,31,21.147
7441,31.00416667,21.147
7442,31.00833333,21.147
7443,31.0125,21.147
7444,31.01666667,21.147
7445,31.02083333,21.088
7446,31.025,21.147
7447,31.02916667,21.088
7448,31.03333333,21.147
7449,31.0375,21.147
7450,31.04166667,21.147
7451,31.04583333,21.147
7452,31.05,21.147
7453,31.05416667,21.147
7454,31.05833333,21.147
7455,31.0625,21.147
7456,31.06666667,20.919
7457,31.07083333,20.919
7458,31.075,20.919
7459,31.07916667,20.919
7460,31.08333333,20.889
7461,31.0875,20.864
7462,31.09166667,20.889
7463,31.09583333,20.689
7464,31.1,20.626
7465,31.10416667,21.385
7466,31.10833333,20.631
7467,31.1125,21.382
7468,31.11666667,21.324
7469,31.12083333,21.382
7470,31.125,21.382
7471,31.12916667,21.382
7472,31.13333333,21.382
7473,31.1375,21.154
7474,31.14166667,21.154
7475,31.14583333,21.154
7476,31.15,21.617
7477,31.15416667,21.617
7478,31.15833333,21.617
7479,31.1625,21.617
7480,31.16666667,21.617
7481,31.17083333,21.382
7482,31.175,21.382
7483,31.17916667,21.382
7484,31.18333333,21.154
7485,31.1875,21.382
7486,31.19166667,21.382
7487,31.19583333,21.154
7488,31.2,21.154
7489,31.20416667,21.617
7490,31.20833333,21.617
7491,31.2125,21.617
7492,31.21666667,21.617
7493,31.22083333,21.617
7494,31.225,21.617
7495,31.22916667,21.617
7496,31.23333333,21.617
7497,31.2375,21.39
7498,31.24166667,21.588
7499,31.24583333,21.559
7500,31.25,21.875
7501,31.25416667,21.559
7502,31.25833333,21.617
7503,31.2625,21.617
7504,31.26666667,21.617
7505,31.27083333,21.617
7506,31.275,21.617
7507,31.27916667,21.617
7508,31.28333333,21.617
7509,31.2875,21.617
7510,31.29166667,21.845
7511,31.29583333,21.617
7512,31.3,21.845
7513,31.30416667,21.617
7514,31.30833333,21.845
7515,31.3125,21.617
7516,31.31666667,21.617
7517,31.32083333,21.617
7518,31.325,21.617
7519,31.32916667,21.617
7520,31.33333333,21.617
7521,31.3375,21.617
7522,31.34166667,21.617
7523,31.34583333,21.617
7524,31.35,21.617
7525,31.35416667,21.617
7526,31.35833333,21.617
7527,31.3625,21.845
7528,31.36666667,21.845
7529,31.37083333,21.845
7530,31.375,21.845
7531,31.37916667,21.905
7532,31.38333333,21.845
7533,31.3875,21.905
7534,31.39166667,21.936
7535,31.39583333,21.905
7536,31.4,21.905
7537,31.40416667,21.905
7538,31.40833333,22.367
7539,31.4125,22.367
7540,31.41666667,22.367
7541,31.42083333,22.367
7542,31.425,22.367
7543,31.42916667,22.367
7544,31.43333333,22.367
7545,31.4375,22.367
7546,31.44166667,22.132
7547,31.44583333,22.132
7548,31.45,22.594
7549,31.45416667,22.594
7550,31.45833333,22.594
7551,31.4625,22.594
7552,31.46666667,22.594
7553,31.47083333,22.884
7554,31.475,22.657
7555,31.47916667,23.353
7556,31.48333333,23.353
7557,31.4875,23.58
7558,31.49166667,23.353
7559,31.49583333,23.517
7560,31.5,23.58
7561,31.50416667,23.58
7562,31.50833333,23.976
7563,31.5125,24.041
7564,31.51666667,24.041
7565,31.52083333,24.041
7566,31.525,24.041
7567,31.52916667,24.041
7568,31.53333333,24.234
7569,31.5375,24.726
7570,31.54166667,24.693
7571,31.54583333,24.793
7572,31.55,24.759
7573,31.55416667,24.759
7574,31.55833333,24.759
7575,31.5625,24.759
7576,31.56666667,24.759
7577,31.57083333,25.218
7578,31.575,25.443
7579,31.57916667,25.443
7580,31.58333333,25.512
7581,31.5875,25.512
7582,31.59166667,25.046
7583,31.59583333,25.046
7584,31.6,25.272
7585,31.60416667,25.272
7586,31.60833333,25.272
7587,31.6125,25.272
7588,31.61666667,25.764
7589,31.62083333,26.026
7590,31.625,25.988
7591,31.62916667,25.988
7592,31.63333333,25.988
7593,31.6375,26.06
7594,31.64166667,26.284
7595,31.64583333,26.518
7596,31.65,26.742
7597,31.65416667,26.742
7598,31.65833333,27.163
7599,31.6625,27.04
7600,31.66666667,27.04
7601,31.67083333,27.34
7602,31.675,27.497
7603,31.67916667,27.34
7604,31.68333333,28.021
7605,31.6875,28.021
7606,31.69166667,28.709
7607,31.69583333,28.931
7608,31.7,29.011
7609,31.70416667,29.011
7610,31.70833333,29.233
7611,31.7125,29.769
7612,31.71666667,29.769
7613,31.72083333,30.528
7614,31.725,30.528
7615,31.72916667,30.528
7616,31.73333333,30.834
7617,31.7375,31.055
7618,31.74166667,31.055
7619,31.74583333,31.142
7620,31.75,31.816
7621,31.75416667,31.905
7622,31.75833333,32.577
7623,31.7625,32.668
7624,31.76666667,32.668
7625,31.77083333,33.431
7626,31.775,33.431
7627,31.77916667,34.194
7628,31.78333333,34.194
7629,31.7875,34.97
7630,31.79166667,35.188
7631,31.79583333,35.734
7632,31.8,35.734
7633,31.80416667,36.492
7634,31.80833333,36.492
7635,31.8125,36.809
7636,31.81666667,37.025
7637,31.82083333,37.574
7638,31.825,37.574
7639,31.82916667,38.339
7640,31.83333333,38.339
7641,31.8375,38.89
7642,31.84166667,38.997
7643,31.84583333,39.884
7644,31.85,39.993
7645,31.85416667,40.648
7646,31.85833333,40.76
7647,31.8625,40.76
7648,31.86666667,41.313
7649,31.87083333,41.851
7650,31.875,41.967
7651,31.87916667,42.178
7652,31.88333333,42.734
7653,31.8875,42.944
7654,31.89166667,43.063
7655,31.89583333,44.058
7656,31.9,43.831
7657,31.90416667,44.388
7658,31.90833333,45.381
7659,31.9125,45.381
7660,31.91666667,45.939
7661,31.92083333,46.272
7662,31.925,46.832
7663,31.92916667,46.832
7664,31.93333333,47.372
7665,31.9375,47.503
7666,31.94166667,48.065
7667,31.94583333,48.627
7668,31.95,49.054
7669,31.95416667,49.319
7670,31.95833333,49.881
7671,31.9625,50.017
7672,31.96666667,51.005
7673,31.97083333,51.08
7674,31.975,51.907
7675,31.97916667,52.404
7676,31.98333333,52.537
7677,31.9875,52.879
7678,31.99166667,53.64
7679,31.99583333,53.787
7680,32,54.352
7681,32.00416667,54.548
7682,32.00833333,55.112
7683,32.0125,55.677
7684,32.01666667,55.829
7685,32.02083333,56.807
7686,32.025,56.951
7687,32.02916667,57.517
7688,32.03333333,58.272
7689,32.0375,58.587
7690,32.04166667,58.776
7691,32.04583333,59.342
7692,32.05,59.503
7693,32.05416667,60.146
7694,32.05833333,60.637
7695,32.0625,61.063
7696,32.06666667,61.842
7697,32.07083333,62.409
7698,32.075,62.575
7699,32.07916667,63.143
7700,32.08333333,63.493
7701,32.0875,63.663
7702,32.09166667,64.411
7703,32.09583333,64.978
7704,32.1,65.151
7705,32.10416667,65.713
7706,32.10833333,66.28
7707,32.1125,66.455
7708,32.11666667,67.239
7709,32.12083333,67.595
7710,32.125,68.16
7711,32.12916667,68.9
7712,32.13333333,69.081
7713,32.1375,69.433
7714,32.14166667,69.969
7715,32.14583333,70.184
7716,32.15,70.537
7717,32.15416667,71.104
7718,32.15833333,71.478
7719,32.1625,72.256
7720,32.16666667,73.012
7721,32.17083333,73.203
7722,32.175,73.77
7723,32.17916667,74.145
7724,32.18333333,74.691
7725,32.1875,74.883
7726,32.19166667,75.449
7727,32.19583333,75.841
7728,32.2,76.407
7729,32.20416667,76.973
7730,32.20833333,77.172
7731,32.2125,77.947
7732,32.21666667,78.654
7733,32.22083333,78.914
7734,32.225,79.418
7735,32.22916667,79.621
7736,32.23333333,80.035
7737,32.2375,80.805
7738,32.24166667,80.948
7739,32.24583333,81.51
7740,32.25,82.07
7741,32.25416667,82.278
7742,32.25833333,83.255
7743,32.2625,83.469
7744,32.26666667,84.239
7745,32.27083333,84.694
7746,32.275,85.119
7747,32.27916667,85.677
7748,32.28333333,86.136
7749,32.2875,86.351
7750,32.29166667,86.907
7751,32.29583333,87.235
7752,32.3,87.79
7753,32.30416667,87.801
7754,32.30833333,88.561
7755,32.3125,89.332
7756,32.31666667,89.757
7757,32.32083333,90.209
7758,32.325,90.76
7759,32.32916667,90.983
7760,32.33333333,91.532
7761,32.3375,91.888
7762,32.34166667,92.217
7763,32.34583333,92.766
7764,32.35,93.22
7765,32.35416667,93.337
7766,32.35833333,94.312
7767,32.3625,94.553
7768,32.36666667,95.326
7769,32.37083333,95.445
7770,32.375,95.988
7771,32.37916667,96.529
7772,32.38333333,97.008
7773,32.3875,97.348
7774,32.39166667,97.781
7775,32.39583333,97.94
7776,32.4,98.478
7777,32.40416667,99.249
7778,32.40833333,99.376
7779,32.4125,100.246
7780,32.41666667,100.612
7781,32.42083333,101.048
7782,32.425,101.287
7783,32.42916667,101.621
7784,32.43333333,102.348
7785,32.4375,102.319
7786,32.44166667,102.893
7787,32.44583333,103.421
7788,32.45,103.705
7789,32.45416667,103.815
7790,32.45833333,104.475
7791,32.4625,105.464
7792,32.46666667,105.622
7793,32.47083333,106.145
7794,32.475,106.306
7795,32.47916667,106.828
7796,32.48333333,107.321
7797,32.4875,107.595
7798,32.49166667,108.09
7799,32.49583333,108.361
7800,32.5,108.532
7801,32.50416667,108.857
7802,32.50833333,109.356
7803,32.5125,109.828
7804,32.51666667,110.078
7805,32.52083333,110.842
7806,32.525,111.056
7807,32.52916667,111.474
7808,32.53333333,111.722
7809,32.5375,112.231
7810,32.54166667,112.517
7811,32.54583333,113.104
7812,32.55,113.358
7813,32.55416667,113.758
7814,32.55833333,114.263
7815,32.5625,114.518
7816,32.56666667,114.971
7817,32.57083333,115.364
7818,32.575,115.563
7819,32.57916667,115.877
7820,32.58333333,116.282
7821,32.5875,116.539
7822,32.59166667,116.985
7823,32.59583333,117.244
7824,32.6,117.503
7825,32.60416667,118.184
7826,32.60833333,118.395
7827,32.6125,118.887
7828,32.61666667,119.187
7829,32.62083333,119.598
7830,32.625,119.891
7831,32.62916667,120.303
7832,32.63333333,120.564
7833,32.6375,120.38
7834,32.64166667,121.271
7835,32.64583333,121.208
7836,32.65,121.693
7837,32.65416667,121.918
7838,32.65833333,122.18
7839,32.6625,122.145
7840,32.66666667,122.627
7841,32.67083333,122.891
7842,32.675,123.154
7843,32.67916667,123.68
7844,32.68333333,124.176
7845,32.6875,124.651
7846,32.69166667,124.651
7847,32.69583333,124.888
7848,32.7,125.153
7849,32.70416667,125.856
7850,32.70833333,126.12
7851,32.7125,126.52
7852,32.71666667,126.563
7853,32.72083333,126.883
7854,32.725,126.828
7855,32.72916667,127.072
7856,32.73333333,127.574
7857,32.7375,127.677
7858,32.74166667,127.943
7859,32.74583333,128.548
7860,32.75,128.652
7861,32.75416667,128.711
7862,32.75833333,128.976
7863,32.7625,129.227
7864,32.76666667,129.685
7865,32.77083333,129.685
7866,32.775,129.951
7867,32.77916667,130.217
7868,32.78333333,130.66
7869,32.7875,130.926
7870,32.79166667,131.255
7871,32.79583333,131.356
7872,32.8,131.521
7873,32.80416667,131.787
7874,32.80833333,132.214
7875,32.8125,132.214
7876,32.81666667,132.229
7877,32.82083333,132.496
7878,32.825,132.928
7879,32.82916667,132.926
7880,32.83333333,133.193
7881,32.8375,133.461
7882,32.84166667,133.729
7883,32.84583333,134.343
7884,32.85,134.346
7885,32.85416667,134.68
7886,32.85833333,134.68
7887,32.8625,134.948
7888,32.86666667,135.216
7889,32.87083333,135.216
7890,32.875,135.221
7891,32.87916667,135.49
7892,32.88333333,135.825
7893,32.8875,135.924
7894,32.89166667,136.532
7895,32.89583333,136.191
7896,32.9,136.638
7897,32.90416667,136.906
7898,32.90833333,136.979
7899,32.9125,137.247
7900,32.91666667,137.247
7901,32.92083333,137.688
7902,32.925,137.516
7903,32.92916667,137.77
7904,32.93333333,137.784
7905,32.9375,138.052
7906,32.94166667,138.321
7907,32.94583333,138.321
7908,32.95,138.588
7909,32.95416667,138.321
7910,32.95833333,138.321
7911,32.9625,138.778
7912,32.96666667,138.778
7913,32.97083333,139.2
7914,32.975,139.2
7915,32.97916667,139.468
7916,32.98333333,139.468
7917,32.9875,139.757
7918,32.99166667,139.735
7919,32.99583333,140.025
7920,33,140.025
7921,33.00416667,139.757
7922,33.00833333,140.198
7923,33.0125,140.025
7924,33.01666667,140.464
7925,33.02083333,140.464
7926,33.025,140.732
7927,33.02916667,140.561
7928,33.03333333,140.561
7929,33.0375,140.561
7930,33.04166667,140.829
7931,33.04583333,140.856
7932,33.05,141.268
7933,33.05416667,141.125
7934,33.05833333,141.347
7935,33.0625,141.347
7936,33.06666667,141.535
7937,33.07083333,141.615
7938,33.075,141.615
7939,33.07916667,141.615
7940,33.08333333,141.882
7941,33.0875,141.708
7942,33.09166667,141.882
7943,33.09583333,141.708
7944,33.1,141.708
7945,33.10416667,141.975
7946,33.10833333,141.975
7947,33.1125,141.882
7948,33.11666667,141.882
7949,33.12083333,141.882
7950,33.125,141.882
7951,33.12916667,141.882
7952,33.13333333,142.149
7953,33.1375,142.149
7954,33.14166667,142.149
7955,33.14583333,142.149
7956,33.15,142.149
7957,33.15416667,142.149
7958,33.15833333,142.149
7959,33.1625,142.149
7960,33.16666667,142.416
7961,33.17083333,142.416
7962,33.175,142.324
7963,33.17916667,142.324
7964,33.18333333,142.324
7965,33.1875,142.149
7966,33.19166667,142.149
7967,33.19583333,142.149
7968,33.2,142.149
7969,33.20416667,142.149
7970,33.20833333,142.149
7971,33.2125,142.149
7972,33.21666667,142.289
7973,33.22083333,142.289
7974,33.225,142.149
7975,33.22916667,142.289
7976,33.23333333,142.289
7977,33.2375,142.289
7978,33.24166667,142.289
7979,33.24583333,142.289
7980,33.25,142.289
7981,33.25416667,142.289
7982,33.25833333,142.289
7983,33.2625,142.149
7984,33.26666667,142.149
7985,33.27083333,142.149
7986,33.275,142.149
7987,33.27916667,141.882
7988,33.28333333,142.149
7989,33.2875,142.149
7990,33.29166667,142.149
7991,33.29583333,141.882
7992,33.3,141.882
7993,33.30416667,141.882
7994,33.30833333,141.882
7995,33.3125,141.882
7996,33.31666667,141.882
